siparis_id,tarih_saat,musteri_tipi,urun_kategori,siparis_tutar,odeme_yontemi,kargo_firma,teslimat_sure,siparis_durum,memnuniyet_puan,bolge,tarih,saat,gun_adi,hafta
11558,2025-11-02 19:10:50,Kurumsal,Giyim,214.53,Havale,Express Lojistik,2,Tamamlandı,5.0,İstanbul,2025-11-02,19,Sunday,44
11964,2025-11-02 19:13:14,Bireysel,Kitap & Hobi,67.07,Kredi Kartı,Hızlı Kargo,5,Tamamlandı,4.2,Diğer Şehirler,2025-11-02,19,Sunday,44
12447,2025-11-02 19:19:28,Bireysel,Ev & Yaşam,285.58,Havale,Hızlı Kargo,3,Tamamlandı,4.9,İstanbul,2025-11-02,19,Sunday,44
7463,2025-11-02 19:25:46,Bireysel,Ev & Yaşam,258.55,Havale,Süper Kargo,4,Tamamlandı,3.8,İstanbul,2025-11-02,19,Sunday,44
7883,2025-11-02 19:25:52,Bireysel,Elektronik,310.01,Havale,Hızlı Kargo,4,Tamamlandı,4.2,Ankara,2025-11-02,19,Sunday,44
12033,2025-11-02 19:41:54,Bireysel,Elektronik,1598.16,Kapıda Ödeme,Express Lojistik,2,Tamamlandı,5.0,İstanbul,2025-11-02,19,Sunday,44
8967,2025-11-02 19:43:16,Bireysel,Kitap & Hobi,78.72,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.6,Ankara,2025-11-02,19,Sunday,44
1321,2025-11-02 19:54:11,Bireysel,Kitap & Hobi,62.47,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.0,Ankara,2025-11-02,19,Sunday,44
11291,2025-11-02 19:56:52,Bireysel,Elektronik,20.0,Kredi Kartı,Süper Kargo,4,Tamamlandı,3.7,İstanbul,2025-11-02,19,Sunday,44
12213,2025-11-02 20:01:48,Bireysel,Elektronik,511.48,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.3,Ankara,2025-11-02,20,Sunday,44
6893,2025-11-02 20:10:33,Kurumsal,Giyim,349.63,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.6,Ankara,2025-11-02,20,Sunday,44
10508,2025-11-02 20:14:19,Kurumsal,Spor,20.0,Havale,Express Lojistik,2,Tamamlandı,4.5,İstanbul,2025-11-02,20,Sunday,44
2433,2025-11-02 20:15:17,Bireysel,Elektronik,155.83,Havale,Express Lojistik,3,Tamamlandı,4.6,Diğer Şehirler,2025-11-02,20,Sunday,44
4748,2025-11-02 20:22:14,Bireysel,Ev & Yaşam,127.04,Havale,Hızlı Kargo,3,Tamamlandı,4.5,Diğer Şehirler,2025-11-02,20,Sunday,44
1052,2025-11-02 20:22:36,Kurumsal,Giyim,127.93,Kredi Kartı,Express Lojistik,1,Tamamlandı,5.0,İstanbul,2025-11-02,20,Sunday,44
9191,2025-11-02 20:25:54,Kurumsal,Elektronik,70.96,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.5,Ankara,2025-11-02,20,Sunday,44
6709,2025-11-02 20:40:55,Bireysel,Elektronik,1244.27,Kredi Kartı,Express Lojistik,1,İade,2.9,İstanbul,2025-11-02,20,Sunday,44
6615,2025-11-02 20:42:43,Bireysel,Spor,31.42,Kredi Kartı,Express Lojistik,4,İptal,1.5,Diğer Şehirler,2025-11-02,20,Sunday,44
3581,2025-11-02 20:48:05,Kurumsal,Spor,1177.3,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.8,İstanbul,2025-11-02,20,Sunday,44
6617,2025-11-02 20:50:09,Kurumsal,Spor,68.3,Kapıda Ödeme,Süper Kargo,3,Tamamlandı,4.5,İzmir,2025-11-02,20,Sunday,44
9318,2025-11-02 20:53:11,Kurumsal,Giyim,397.99,Kredi Kartı,Hızlı Kargo,5,Tamamlandı,4.6,Diğer Şehirler,2025-11-02,20,Sunday,44
7600,2025-11-02 20:53:28,Bireysel,Elektronik,1626.18,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.2,Diğer Şehirler,2025-11-02,20,Sunday,44
12087,2025-11-02 20:58:45,Kurumsal,Giyim,493.02,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.6,Ankara,2025-11-02,20,Sunday,44
8170,2025-11-02 21:10:33,Bireysel,Giyim,253.76,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.6,İstanbul,2025-11-02,21,Sunday,44
2811,2025-11-02 21:10:59,Bireysel,Elektronik,615.0,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-11-02,21,Sunday,44
9570,2025-11-02 21:15:40,Bireysel,Giyim,205.29,Kapıda Ödeme,Hızlı Kargo,2,Tamamlandı,4.5,İzmir,2025-11-02,21,Sunday,44
12208,2025-11-02 21:15:58,Bireysel,Giyim,337.36,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.7,Diğer Şehirler,2025-11-02,21,Sunday,44
11883,2025-11-02 21:20:51,Bireysel,Giyim,264.92,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.2,Diğer Şehirler,2025-11-02,21,Sunday,44
8731,2025-11-02 21:28:52,Bireysel,Ev & Yaşam,55.63,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.4,Diğer Şehirler,2025-11-02,21,Sunday,44
1458,2025-11-02 21:40:12,Bireysel,Ev & Yaşam,535.13,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.6,Ankara,2025-11-02,21,Sunday,44
11451,2025-11-02 21:56:33,Bireysel,Giyim,92.48,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.0,İstanbul,2025-11-02,21,Sunday,44
4931,2025-11-02 22:17:30,Bireysel,Elektronik,20.0,Havale,Süper Kargo,3,Tamamlandı,4.7,İzmir,2025-11-02,22,Sunday,44
8598,2025-11-02 22:19:20,Kurumsal,Giyim,127.33,Havale,Hızlı Kargo,4,Tamamlandı,4.6,Diğer Şehirler,2025-11-02,22,Sunday,44
11717,2025-11-02 22:20:00,Bireysel,Giyim,171.75,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.5,İstanbul,2025-11-02,22,Sunday,44
2448,2025-11-02 22:23:16,Bireysel,Elektronik,887.06,Kapıda Ödeme,Express Lojistik,4,Tamamlandı,4.3,Ankara,2025-11-02,22,Sunday,44
4626,2025-11-02 22:24:59,Bireysel,Giyim,115.82,Havale,Süper Kargo,5,Tamamlandı,3.9,Diğer Şehirler,2025-11-02,22,Sunday,44
12366,2025-11-02 22:26:55,Bireysel,Elektronik,860.3,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.8,Diğer Şehirler,2025-11-02,22,Sunday,44
11082,2025-11-02 22:31:43,Bireysel,Elektronik,20.0,Kapıda Ödeme,Hızlı Kargo,1,Tamamlandı,4.7,İstanbul,2025-11-02,22,Sunday,44
8212,2025-11-02 22:40:18,Kurumsal,Giyim,411.52,Havale,Express Lojistik,3,Tamamlandı,5.0,İstanbul,2025-11-02,22,Sunday,44
11149,2025-11-02 22:40:18,Bireysel,Elektronik,1460.23,Havale,Süper Kargo,5,Tamamlandı,3.6,Diğer Şehirler,2025-11-02,22,Sunday,44
8297,2025-11-02 22:45:56,Bireysel,Ev & Yaşam,283.81,Kredi Kartı,Süper Kargo,2,Tamamlandı,5.0,İstanbul,2025-11-02,22,Sunday,44
1656,2025-11-02 22:52:31,Bireysel,Giyim,160.73,Havale,Hızlı Kargo,3,Tamamlandı,4.7,Ankara,2025-11-02,22,Sunday,44
6865,2025-11-02 22:53:48,Kurumsal,Elektronik,466.36,Havale,Hızlı Kargo,2,Tamamlandı,4.3,İstanbul,2025-11-02,22,Sunday,44
4878,2025-11-02 22:56:47,Bireysel,Elektronik,914.98,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.2,İstanbul,2025-11-02,22,Sunday,44
8213,2025-11-02 23:18:15,Kurumsal,Ev & Yaşam,724.68,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.1,İstanbul,2025-11-02,23,Sunday,44
11633,2025-11-02 23:18:39,Bireysel,Ev & Yaşam,116.74,Kredi Kartı,Hızlı Kargo,3,İptal,1.9,Diğer Şehirler,2025-11-02,23,Sunday,44
3874,2025-11-02 23:26:01,Bireysel,Giyim,46.05,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,3.8,Ankara,2025-11-02,23,Sunday,44
8365,2025-11-02 23:30:08,Kurumsal,Kitap & Hobi,299.56,Kapıda Ödeme,Hızlı Kargo,2,Tamamlandı,5.0,İstanbul,2025-11-02,23,Sunday,44
8747,2025-11-02 23:37:44,Bireysel,Ev & Yaşam,293.61,Havale,Hızlı Kargo,3,Tamamlandı,4.9,Diğer Şehirler,2025-11-02,23,Sunday,44
8408,2025-11-02 23:40:30,Bireysel,Kitap & Hobi,32.44,Kapıda Ödeme,Hızlı Kargo,3,Tamamlandı,4.2,İzmir,2025-11-02,23,Sunday,44
9642,2025-11-02 23:43:01,Kurumsal,Kitap & Hobi,77.88,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.5,Ankara,2025-11-02,23,Sunday,44
13040,2025-11-02 23:46:27,Kurumsal,Ev & Yaşam,576.87,Kapıda Ödeme,Süper Kargo,2,Tamamlandı,4.4,İstanbul,2025-11-02,23,Sunday,44
2553,2025-11-02 23:52:43,Bireysel,Elektronik,20.0,Kapıda Ödeme,Express Lojistik,3,Tamamlandı,4.4,İzmir,2025-11-02,23,Sunday,44
3519,2025-11-02 23:58:20,Kurumsal,Ev & Yaşam,623.35,Kapıda Ödeme,Express Lojistik,4,Tamamlandı,4.7,Diğer Şehirler,2025-11-02,23,Sunday,44
12635,2025-11-03 00:02:42,Bireysel,Giyim,56.24,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,5.0,Diğer Şehirler,2025-11-03,0,Monday,44
3383,2025-11-03 00:02:42,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.3,Diğer Şehirler,2025-11-03,0,Monday,44
9934,2025-11-03 00:03:25,Bireysel,Elektronik,1549.24,Kapıda Ödeme,Süper Kargo,3,Tamamlandı,4.5,İstanbul,2025-11-03,0,Monday,44
2307,2025-11-03 00:16:29,Bireysel,Elektronik,535.89,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.9,İzmir,2025-11-03,0,Monday,44
1432,2025-11-03 00:19:21,Kurumsal,Giyim,469.13,Havale,Hızlı Kargo,3,İade,2.8,İstanbul,2025-11-03,0,Monday,44
12273,2025-11-03 00:32:19,Bireysel,Elektronik,385.55,Kredi Kartı,Süper Kargo,3,Tamamlandı,5.0,İzmir,2025-11-03,0,Monday,44
12705,2025-11-03 00:34:12,Bireysel,Giyim,66.0,Havale,Süper Kargo,5,İade,3.2,Ankara,2025-11-03,0,Monday,44
7209,2025-11-03 00:52:02,Bireysel,Kitap & Hobi,105.71,Kredi Kartı,Express Lojistik,1,Tamamlandı,5.0,İstanbul,2025-11-03,0,Monday,44
2635,2025-11-03 01:03:41,Bireysel,Giyim,171.9,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.8,İzmir,2025-11-03,1,Monday,44
1449,2025-11-03 01:10:12,Bireysel,Spor,20.0,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.6,İstanbul,2025-11-03,1,Monday,44
9344,2025-11-03 01:19:42,Bireysel,Kitap & Hobi,171.81,Havale,Hızlı Kargo,4,Tamamlandı,4.1,Diğer Şehirler,2025-11-03,1,Monday,44
10018,2025-11-03 01:29:22,Kurumsal,Ev & Yaşam,520.64,Kredi Kartı,Süper Kargo,4,Tamamlandı,3.7,İstanbul,2025-11-03,1,Monday,44
5449,2025-11-03 01:31:09,Bireysel,Spor,381.03,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.5,Diğer Şehirler,2025-11-03,1,Monday,44
10221,2025-11-03 01:35:06,Bireysel,Ev & Yaşam,224.5,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.8,İstanbul,2025-11-03,1,Monday,44
12469,2025-11-03 01:58:04,Kurumsal,Giyim,387.6,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.2,İstanbul,2025-11-03,1,Monday,44
8783,2025-11-03 01:59:56,Kurumsal,Giyim,291.96,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.8,Ankara,2025-11-03,1,Monday,44
8268,2025-11-03 02:02:40,Bireysel,Kitap & Hobi,64.85,Havale,Süper Kargo,2,Tamamlandı,4.8,İstanbul,2025-11-03,2,Monday,44
1414,2025-11-03 02:28:11,Kurumsal,Spor,272.64,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.3,İzmir,2025-11-03,2,Monday,44
11706,2025-11-03 02:42:20,Bireysel,Elektronik,20.0,Havale,Hızlı Kargo,4,Tamamlandı,3.9,Diğer Şehirler,2025-11-03,2,Monday,44
12675,2025-11-03 02:50:30,Bireysel,Giyim,64.48,Kapıda Ödeme,Süper Kargo,4,Tamamlandı,4.7,Diğer Şehirler,2025-11-03,2,Monday,44
7097,2025-11-03 03:26:36,Bireysel,Giyim,218.93,Havale,Express Lojistik,5,Tamamlandı,3.8,Diğer Şehirler,2025-11-03,3,Monday,44
6789,2025-11-03 03:36:58,Bireysel,Elektronik,247.65,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,4.0,İzmir,2025-11-03,3,Monday,44
9513,2025-11-03 03:53:58,Bireysel,Kitap & Hobi,140.33,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,5.0,İzmir,2025-11-03,3,Monday,44
3251,2025-11-03 04:01:28,Bireysel,Kitap & Hobi,62.21,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.6,Ankara,2025-11-03,4,Monday,44
8948,2025-11-03 04:20:22,Bireysel,Kitap & Hobi,60.62,Havale,Süper Kargo,4,Tamamlandı,4.5,İstanbul,2025-11-03,4,Monday,44
6846,2025-11-03 05:03:48,Bireysel,Elektronik,1707.35,Havale,Süper Kargo,3,Tamamlandı,4.7,Diğer Şehirler,2025-11-03,5,Monday,44
4480,2025-11-03 05:29:26,Bireysel,Elektronik,752.99,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.5,İstanbul,2025-11-03,5,Monday,44
7433,2025-11-03 05:37:43,Kurumsal,Elektronik,5151.89,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.3,İzmir,2025-11-03,5,Monday,44
7460,2025-11-03 05:44:32,Kurumsal,Elektronik,20.0,Havale,Express Lojistik,1,İade,2.4,İstanbul,2025-11-03,5,Monday,44
2646,2025-11-03 05:57:38,Bireysel,Giyim,134.32,Havale,Express Lojistik,2,Tamamlandı,4.7,İstanbul,2025-11-03,5,Monday,44
7926,2025-11-03 05:59:22,Kurumsal,Giyim,441.48,Havale,Hızlı Kargo,3,Tamamlandı,5.0,Diğer Şehirler,2025-11-03,5,Monday,44
7627,2025-11-03 05:59:24,Bireysel,Kitap & Hobi,95.52,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.2,İstanbul,2025-11-03,5,Monday,44
7422,2025-11-03 07:02:28,Kurumsal,Giyim,502.27,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.1,İzmir,2025-11-03,7,Monday,44
1066,2025-11-03 07:11:04,Kurumsal,Giyim,245.3,Kapıda Ödeme,Hızlı Kargo,2,Tamamlandı,4.7,Diğer Şehirler,2025-11-03,7,Monday,44
6967,2025-11-03 07:47:37,Bireysel,Kitap & Hobi,81.43,Kredi Kartı,Süper Kargo,4,Tamamlandı,3.9,İstanbul,2025-11-03,7,Monday,44
1045,2025-11-03 08:07:26,Bireysel,Kitap & Hobi,109.66,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.5,İstanbul,2025-11-03,8,Monday,44
4485,2025-11-03 08:23:48,Bireysel,Kitap & Hobi,173.14,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.1,Ankara,2025-11-03,8,Monday,44
7195,2025-11-03 08:30:35,Kurumsal,Giyim,340.59,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.9,İstanbul,2025-11-03,8,Monday,44
9124,2025-11-03 10:19:11,Kurumsal,Elektronik,20.0,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.4,İstanbul,2025-11-03,10,Monday,44
6732,2025-11-03 10:22:06,Bireysel,Giyim,335.07,Havale,Hızlı Kargo,4,Tamamlandı,4.0,Diğer Şehirler,2025-11-03,10,Monday,44
7653,2025-11-03 10:28:17,Kurumsal,Ev & Yaşam,706.87,Kredi Kartı,Süper Kargo,4,Tamamlandı,3.9,Diğer Şehirler,2025-11-03,10,Monday,44
9451,2025-11-03 10:47:47,Bireysel,Kitap & Hobi,110.73,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,5.0,İzmir,2025-11-03,10,Monday,44
5199,2025-11-03 10:48:12,Kurumsal,Giyim,86.76,Havale,Hızlı Kargo,3,Tamamlandı,4.3,Ankara,2025-11-03,10,Monday,44
5541,2025-11-03 11:07:21,Kurumsal,Giyim,435.88,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.5,İstanbul,2025-11-03,11,Monday,44
4475,2025-11-03 11:21:48,Bireysel,Giyim,253.69,Kapıda Ödeme,Hızlı Kargo,2,İade,3.1,Diğer Şehirler,2025-11-03,11,Monday,44
11953,2025-11-03 13:10:15,Kurumsal,Elektronik,2915.43,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.0,İstanbul,2025-11-03,13,Monday,44
12494,2025-11-03 13:35:56,Bireysel,Giyim,310.26,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,3.9,Diğer Şehirler,2025-11-03,13,Monday,44
6758,2025-11-03 14:20:49,Bireysel,Elektronik,1079.29,Havale,Hızlı Kargo,4,Tamamlandı,4.0,İzmir,2025-11-03,14,Monday,44
5038,2025-11-03 14:49:57,Bireysel,Spor,206.88,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,5.0,İzmir,2025-11-03,14,Monday,44
12574,2025-11-03 15:02:46,Bireysel,Elektronik,193.37,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.5,İstanbul,2025-11-03,15,Monday,44
6656,2025-11-03 15:05:18,Kurumsal,Elektronik,884.46,Havale,Hızlı Kargo,3,Tamamlandı,4.7,İstanbul,2025-11-03,15,Monday,44
11765,2025-11-03 15:30:10,Bireysel,Giyim,282.88,Havale,Hızlı Kargo,3,Tamamlandı,4.0,İstanbul,2025-11-03,15,Monday,44
5177,2025-11-03 15:34:05,Bireysel,Spor,508.18,Havale,Hızlı Kargo,2,Tamamlandı,4.5,İstanbul,2025-11-03,15,Monday,44
3126,2025-11-03 15:55:58,Bireysel,Giyim,34.87,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.7,Diğer Şehirler,2025-11-03,15,Monday,44
3906,2025-11-03 15:59:00,Kurumsal,Giyim,338.5,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.2,Diğer Şehirler,2025-11-03,15,Monday,44
5710,2025-11-03 15:59:53,Bireysel,Ev & Yaşam,20.0,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.0,İstanbul,2025-11-03,15,Monday,44
10546,2025-11-03 16:05:16,Bireysel,Kitap & Hobi,72.95,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.6,İstanbul,2025-11-03,16,Monday,44
8157,2025-11-03 16:14:24,Bireysel,Kitap & Hobi,104.64,Kredi Kartı,Express Lojistik,1,Tamamlandı,4.9,İstanbul,2025-11-03,16,Monday,44
9789,2025-11-03 16:23:54,Kurumsal,Kitap & Hobi,20.0,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.8,İzmir,2025-11-03,16,Monday,44
6120,2025-11-03 16:24:10,Bireysel,Giyim,72.57,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,3.8,Ankara,2025-11-03,16,Monday,44
4315,2025-11-03 16:27:22,Kurumsal,Elektronik,1202.64,Havale,Süper Kargo,3,Tamamlandı,4.0,İstanbul,2025-11-03,16,Monday,44
5983,2025-11-03 16:34:14,Bireysel,Elektronik,679.1,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.1,İstanbul,2025-11-03,16,Monday,44
8476,2025-11-03 16:36:55,Kurumsal,Kitap & Hobi,120.03,Havale,Hızlı Kargo,3,Tamamlandı,4.6,İstanbul,2025-11-03,16,Monday,44
9689,2025-11-03 16:46:10,Kurumsal,Giyim,967.27,Havale,Hızlı Kargo,4,İade,3.3,Ankara,2025-11-03,16,Monday,44
3621,2025-11-03 16:59:42,Bireysel,Kitap & Hobi,121.37,Kredi Kartı,Süper Kargo,5,Tamamlandı,3.6,Ankara,2025-11-03,16,Monday,44
12315,2025-11-03 17:00:00,Kurumsal,Giyim,671.56,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.0,İstanbul,2025-11-03,17,Monday,44
13048,2025-11-03 17:01:59,Bireysel,Elektronik,883.48,Kredi Kartı,Hızlı Kargo,5,Tamamlandı,4.4,Diğer Şehirler,2025-11-03,17,Monday,44
13252,2025-11-03 17:13:02,Bireysel,Elektronik,532.51,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.6,Diğer Şehirler,2025-11-03,17,Monday,44
2799,2025-11-03 17:16:25,Kurumsal,Giyim,172.49,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.1,İzmir,2025-11-03,17,Monday,44
7624,2025-11-03 17:16:43,Kurumsal,Kitap & Hobi,244.01,Havale,Süper Kargo,4,Tamamlandı,3.9,İstanbul,2025-11-03,17,Monday,44
11437,2025-11-03 17:21:11,Bireysel,Kitap & Hobi,59.1,Havale,Hızlı Kargo,3,Tamamlandı,4.5,İstanbul,2025-11-03,17,Monday,44
2566,2025-11-03 17:27:28,Bireysel,Elektronik,1183.49,Kredi Kartı,Süper Kargo,5,Tamamlandı,4.1,İzmir,2025-11-03,17,Monday,44
12707,2025-11-03 17:30:04,Kurumsal,Ev & Yaşam,1032.7,Kapıda Ödeme,Süper Kargo,5,Tamamlandı,3.9,Diğer Şehirler,2025-11-03,17,Monday,44
10258,2025-11-03 17:36:04,Bireysel,Ev & Yaşam,38.05,Havale,Hızlı Kargo,4,Tamamlandı,4.4,İzmir,2025-11-03,17,Monday,44
7213,2025-11-03 18:16:21,Bireysel,Ev & Yaşam,379.99,Havale,Hızlı Kargo,2,Tamamlandı,4.0,İzmir,2025-11-03,18,Monday,44
6772,2025-11-03 18:23:53,Bireysel,Ev & Yaşam,126.64,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.8,İzmir,2025-11-03,18,Monday,44
4677,2025-11-03 18:28:44,Bireysel,Elektronik,1739.9,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.9,Ankara,2025-11-03,18,Monday,44
5608,2025-11-03 18:32:39,Bireysel,Elektronik,748.59,Kredi Kartı,Süper Kargo,4,Tamamlandı,3.8,İstanbul,2025-11-03,18,Monday,44
7170,2025-11-03 18:37:37,Bireysel,Ev & Yaşam,330.5,Kredi Kartı,Süper Kargo,5,Tamamlandı,4.0,İzmir,2025-11-03,18,Monday,44
5380,2025-11-03 18:45:35,Bireysel,Kitap & Hobi,87.88,Kapıda Ödeme,Express Lojistik,3,Tamamlandı,4.4,İstanbul,2025-11-03,18,Monday,44
9159,2025-11-03 18:50:01,Kurumsal,Ev & Yaşam,471.61,Kredi Kartı,Express Lojistik,3,Tamamlandı,5.0,İzmir,2025-11-03,18,Monday,44
7078,2025-11-03 18:59:01,Bireysel,Giyim,82.14,Havale,Hızlı Kargo,2,Tamamlandı,5.0,İzmir,2025-11-03,18,Monday,44
7288,2025-11-03 19:13:51,Bireysel,Spor,811.31,Kredi Kartı,Süper Kargo,4,Tamamlandı,3.8,Ankara,2025-11-03,19,Monday,44
10270,2025-11-03 19:14:53,Bireysel,Ev & Yaşam,255.86,Havale,Süper Kargo,4,Tamamlandı,4.2,Diğer Şehirler,2025-11-03,19,Monday,44
1673,2025-11-03 19:18:22,Kurumsal,Kitap & Hobi,205.44,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.1,Diğer Şehirler,2025-11-03,19,Monday,44
8342,2025-11-03 19:21:03,Kurumsal,Giyim,305.1,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.6,İstanbul,2025-11-03,19,Monday,44
3700,2025-11-03 19:25:08,Bireysel,Elektronik,20.0,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,4.2,Diğer Şehirler,2025-11-03,19,Monday,44
12311,2025-11-03 19:26:58,Kurumsal,Elektronik,2919.93,Kapıda Ödeme,Hızlı Kargo,3,Tamamlandı,4.4,Ankara,2025-11-03,19,Monday,44
11464,2025-11-03 19:31:14,Bireysel,Kitap & Hobi,27.74,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.6,Ankara,2025-11-03,19,Monday,44
7094,2025-11-03 19:34:16,Bireysel,Giyim,199.32,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.8,İzmir,2025-11-03,19,Monday,44
1960,2025-11-03 19:43:43,Bireysel,Ev & Yaşam,20.0,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.7,Diğer Şehirler,2025-11-03,19,Monday,44
4767,2025-11-03 19:46:39,Kurumsal,Elektronik,3098.88,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.2,Ankara,2025-11-03,19,Monday,44
6182,2025-11-03 19:50:19,Bireysel,Ev & Yaşam,116.65,Havale,Hızlı Kargo,4,Tamamlandı,4.8,Diğer Şehirler,2025-11-03,19,Monday,44
9364,2025-11-03 19:57:49,Bireysel,Elektronik,392.92,Kapıda Ödeme,Hızlı Kargo,3,İade,2.3,Diğer Şehirler,2025-11-03,19,Monday,44
12683,2025-11-03 20:01:56,Kurumsal,Spor,749.38,Kapıda Ödeme,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-11-03,20,Monday,44
7041,2025-11-03 20:06:25,Kurumsal,Ev & Yaşam,258.04,Havale,Süper Kargo,4,Tamamlandı,4.2,İstanbul,2025-11-03,20,Monday,44
10821,2025-11-03 20:08:47,Kurumsal,Elektronik,980.95,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-11-03,20,Monday,44
4051,2025-11-03 20:14:30,Bireysel,Elektronik,724.88,Kredi Kartı,Süper Kargo,5,Tamamlandı,4.2,İzmir,2025-11-03,20,Monday,44
12549,2025-11-03 20:17:35,Bireysel,Giyim,167.65,Havale,Süper Kargo,4,Tamamlandı,4.4,Diğer Şehirler,2025-11-03,20,Monday,44
3498,2025-11-03 20:19:15,Bireysel,Kitap & Hobi,90.28,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.6,İstanbul,2025-11-03,20,Monday,44
2199,2025-11-03 20:25:35,Bireysel,Ev & Yaşam,125.86,Kapıda Ödeme,Express Lojistik,3,Tamamlandı,4.4,Ankara,2025-11-03,20,Monday,44
4790,2025-11-03 20:26:52,Bireysel,Giyim,276.67,Havale,Süper Kargo,2,Tamamlandı,4.6,İstanbul,2025-11-03,20,Monday,44
12466,2025-11-03 20:30:28,Kurumsal,Giyim,503.45,Kredi Kartı,Express Lojistik,1,Tamamlandı,4.9,İstanbul,2025-11-03,20,Monday,44
1572,2025-11-03 20:32:58,Bireysel,Elektronik,254.66,Havale,Express Lojistik,3,Tamamlandı,5.0,İstanbul,2025-11-03,20,Monday,44
6578,2025-11-03 21:08:30,Bireysel,Giyim,249.68,Kredi Kartı,Süper Kargo,5,İptal,1.1,Diğer Şehirler,2025-11-03,21,Monday,44
1191,2025-11-03 21:11:00,Bireysel,Spor,165.61,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.3,İzmir,2025-11-03,21,Monday,44
4294,2025-11-03 21:14:50,Bireysel,Ev & Yaşam,113.4,Havale,Süper Kargo,4,Tamamlandı,4.1,İstanbul,2025-11-03,21,Monday,44
