rezervasyon_id,tarih_saat,musteri_tipi,cadir_tipi,yas_grubu,odeme_yontemi,sezon,konaklama_gece,toplam_tutar,checkin_sure_dk,memnuniyet_puan,ekstra_kahvalti,ekstra_somine,ekstra_aktivite,onceki_ziyaret,ek_harcama
RZV00196,2024-01-04 22:31:00,Çift,Royal,36-45,Kredi Kartı,Kış,2,4657.39,11,4.1,True,True,False,1,993.05
RZV00197,2024-01-05 10:33:00,Çift,Standart,18-25,Online Ödeme,Kış,3,5417.66,15,4.1,True,True,True,2,873.6
RZV00198,2024-01-05 10:43:00,Çift,Standart,36-45,Nakit,Kış,4,6472.02,10,3.2,True,False,False,2,825.98
RZV00199,2024-01-05 11:04:00,Çift,Royal,18-25,Kredi Kartı,Kış,4,9825.28,10,3.8,False,True,False,2,1087.55
RZV00200,2024-01-05 11:17:00,Aile,Standart,36-45,Kredi Kartı,Kış,5,7824.6,11,4.1,True,False,True,0,1336.64
RZV00201,2024-01-05 11:28:00,Aile,Lüks,46-60,Nakit,Kış,4,10757.67,8,4.2,True,True,False,0,2481.91
RZV00202,2024-01-05 11:43:00,Arkadaş Grubu,Standart,36-45,Kredi Kartı,Kış,2,3125.12,11,3.5,True,False,False,0,629.87
RZV00203,2024-01-05 12:09:00,Çift,Royal,26-35,Kredi Kartı,Kış,2,4588.05,16,4.5,True,False,True,0,1185.7
RZV00204,2024-01-05 12:27:00,Çift,Standart,36-45,Online Ödeme,Kış,4,6162.29,20,3.4,True,False,False,4,980.71
RZV00205,2024-01-05 12:31:00,Aile,Royal,36-45,Online Ödeme,Kış,4,9768.46,8,4.1,False,True,False,0,1575.14
RZV00206,2024-01-05 12:41:00,Aile,Royal,46-60,Havale,Kış,3,6878.03,13,4.0,True,False,False,2,1427.76
RZV00207,2024-01-05 12:58:00,Arkadaş Grubu,Standart,36-45,Kredi Kartı,Kış,2,3560.74,13,4.0,True,True,False,1,754.27
RZV00208,2024-01-05 12:59:00,Arkadaş Grubu,Ekonomik,26-35,Online Ödeme,Kış,3,3477.63,10,3.7,True,False,False,0,515.75
RZV00209,2024-01-05 14:23:00,Arkadaş Grubu,Royal,26-35,Kredi Kartı,Kış,2,4490.3,29,4.3,True,True,True,1,1223.01
RZV00210,2024-01-05 14:23:00,Aile,Lüks,36-45,Havale,Kış,3,8760.79,29,4.9,True,True,True,3,1696.95
RZV00211,2024-01-05 14:59:00,Çift,Standart,46-60,Kredi Kartı,Kış,3,4980.3,33,3.2,True,False,False,0,925.62
RZV00212,2024-01-05 15:14:00,Aile,Ekonomik,26-35,Kredi Kartı,Kış,4,4723.62,16,3.3,True,True,True,0,756.09
RZV00213,2024-01-05 15:15:00,Arkadaş Grubu,Standart,18-25,Havale,Kış,3,5604.02,20,4.5,True,True,False,8,710.15
RZV00214,2024-01-05 15:24:00,Çift,Lüks,18-25,Kredi Kartı,Kış,2,5693.48,26,4.7,True,True,False,0,1609.46
RZV00215,2024-01-05 15:58:00,Arkadaş Grubu,Lüks,18-25,Nakit,Kış,3,9319.54,33,4.5,True,True,False,2,1393.25
RZV00216,2024-01-05 16:02:00,Arkadaş Grubu,Standart,26-35,Kredi Kartı,Kış,2,3209.62,18,4.1,True,False,False,1,556.76
RZV00217,2024-01-05 16:24:00,Çift,Standart,26-35,Kredi Kartı,Kış,2,3656.94,22,4.2,False,False,False,0,732.82
RZV00218,2024-01-05 16:38:00,Arkadaş Grubu,Royal,36-45,Online Ödeme,Kış,3,6979.72,15,4.5,True,True,True,0,1295.01
RZV00219,2024-01-05 16:44:00,Çift,Lüks,60+,Kredi Kartı,Kış,3,9640.61,24,4.4,True,True,False,0,1429.29
RZV00220,2024-01-05 17:36:00,Aile,Standart,36-45,Kredi Kartı,Kış,5,8231.12,25,3.4,True,False,False,3,1299.94
RZV00221,2024-01-05 17:53:00,Çift,Royal,26-35,Online Ödeme,Kış,3,6438.34,14,4.5,True,True,False,1,1055.04
RZV00222,2024-01-05 18:20:00,Arkadaş Grubu,Lüks,26-35,Nakit,Kış,3,8955.38,9,5.0,True,False,True,4,2560.69
RZV00223,2024-01-05 19:09:00,Aile,Royal,36-45,Kredi Kartı,Kış,3,7175.4,5,4.5,True,True,False,0,1292.57
RZV00224,2024-01-05 19:09:00,Çift,Royal,26-35,Kredi Kartı,Kış,2,4398.08,9,4.4,True,False,False,5,798.77
RZV00225,2024-01-05 19:32:00,Arkadaş Grubu,Royal,18-25,Nakit,Kış,2,4507.69,6,4.7,True,False,False,2,931.83
RZV00226,2024-01-05 19:35:00,Çift,Lüks,18-25,Nakit,Kış,2,6287.36,9,4.6,True,True,False,1,1235.62
RZV00227,2024-01-05 20:20:00,Aile,Standart,26-35,Nakit,Kış,7,10797.48,35,3.1,False,False,True,2,1013.09
RZV00228,2024-01-05 20:36:00,Aile,Royal,26-35,Kredi Kartı,Kış,4,9500.06,9,4.4,True,False,True,1,1846.36
RZV00229,2024-01-05 20:50:00,Çift,Ekonomik,36-45,Kredi Kartı,Kış,4,5131.02,8,3.6,False,False,True,0,599.35
RZV00230,2024-01-05 21:06:00,Arkadaş Grubu,Royal,26-35,Nakit,Kış,3,7409.48,7,4.1,True,True,True,0,1466.39
RZV00231,2024-01-05 21:25:00,Aile,Royal,26-35,Kredi Kartı,Kış,5,10799.15,14,4.2,True,True,True,0,1803.46
RZV00232,2024-01-05 21:34:00,Tek Kişi,Standart,46-60,Kredi Kartı,Kış,1,1729.12,11,4.3,True,True,False,1,676.22
RZV00233,2024-01-05 22:04:00,Arkadaş Grubu,Standart,18-25,Online Ödeme,Kış,3,4593.16,19,4.0,False,True,False,0,914.12
RZV00234,2024-01-05 22:33:00,Aile,Lüks,60+,Havale,Kış,4,11341.12,13,4.8,True,False,False,1,1808.77
RZV00235,2024-01-05 22:34:00,Tek Kişi,Standart,46-60,Online Ödeme,Kış,1,1699.89,5,3.6,False,True,False,1,508.81
RZV00236,2024-01-05 22:36:00,Çift,Royal,46-60,Havale,Kış,3,7727.31,14,3.7,True,False,False,3,1273.94
RZV00237,2024-01-05 22:57:00,Aile,Ekonomik,46-60,Kredi Kartı,Kış,3,3539.34,8,3.7,False,False,False,1,375.44
RZV00238,2024-01-06 10:00:00,Çift,Royal,18-25,Online Ödeme,Kış,2,4445.16,11,3.9,True,False,True,0,901.77
RZV00239,2024-01-06 10:03:00,Çift,Standart,26-35,Online Ödeme,Kış,3,5272.64,13,4.1,True,True,False,0,1006.76
RZV00240,2024-01-06 10:53:00,Çift,Royal,36-45,Nakit,Kış,2,4640.87,7,3.7,True,False,True,0,1500.17
RZV00241,2024-01-06 11:01:00,Aile,Royal,26-35,Online Ödeme,Kış,7,17071.24,12,4.4,True,True,False,2,1501.88
RZV00242,2024-01-06 11:35:00,Aile,Royal,18-25,Online Ödeme,Kış,7,18317.52,12,4.6,True,False,True,0,2926.58
RZV00243,2024-01-06 11:47:00,Arkadaş Grubu,Lüks,36-45,Online Ödeme,Kış,4,13058.75,13,4.8,True,False,True,1,2861.49
RZV00244,2024-01-06 12:58:00,Çift,Standart,36-45,Kredi Kartı,Kış,2,3300.53,25,3.8,True,True,False,0,877.41
RZV00245,2024-01-06 13:31:00,Arkadaş Grubu,Royal,36-45,Kredi Kartı,Kış,2,4763.74,7,4.6,True,True,True,0,1365.16
RZV00246,2024-01-06 14:18:00,Çift,Standart,18-25,Kredi Kartı,Kış,4,7350.38,43,3.4,False,True,True,1,1243.15
RZV00247,2024-01-06 14:27:00,Çift,Standart,36-45,Kredi Kartı,Kış,2,3122.67,24,3.7,True,False,False,1,521.34
RZV00248,2024-01-06 14:40:00,Aile,Lüks,26-35,Nakit,Kış,7,20626.35,15,4.9,True,True,False,0,3531.07
RZV00249,2024-01-06 14:44:00,Aile,Royal,46-60,Kredi Kartı,Kış,7,16252.09,40,3.5,True,True,True,3,2141.25
RZV00250,2024-01-06 15:07:00,Arkadaş Grubu,Royal,26-35,Online Ödeme,Kış,4,9129.46,34,3.7,False,True,True,0,1837.61
RZV00251,2024-01-06 15:21:00,Aile,Standart,18-25,Online Ödeme,Kış,3,5604.09,39,3.4,False,False,False,1,626.54
RZV00252,2024-01-06 16:04:00,Aile,Royal,36-45,Online Ödeme,Kış,4,9964.68,32,4.0,False,True,False,1,1366.32
RZV00253,2024-01-06 16:07:00,Aile,Royal,36-45,Nakit,Kış,5,11635.22,17,4.4,True,False,False,1,2085.6
RZV00254,2024-01-06 16:14:00,Aile,Royal,26-35,Nakit,Kış,4,10146.46,44,3.6,True,True,True,0,2063.84
RZV00255,2024-01-06 16:40:00,Arkadaş Grubu,Standart,46-60,Havale,Kış,2,3392.97,55,3.4,False,True,False,0,699.67
RZV00256,2024-01-06 17:00:00,Çift,Ekonomik,26-35,Online Ödeme,Kış,3,4110.21,32,3.3,False,False,False,1,415.48
RZV00257,2024-01-06 17:07:00,Aile,Royal,18-25,Online Ödeme,Kış,7,15881.58,18,4.3,True,False,True,0,2280.3
RZV00258,2024-01-06 17:21:00,Çift,Royal,36-45,Kredi Kartı,Kış,3,6745.3,36,4.7,True,True,True,1,1858.83
RZV00259,2024-01-06 18:09:00,Çift,Lüks,26-35,Kredi Kartı,Kış,3,8473.91,5,5.0,True,False,False,2,1713.92
RZV00260,2024-01-06 18:28:00,Çift,Standart,18-25,Kredi Kartı,Kış,2,3426.17,9,3.7,True,False,False,3,688.32
RZV00261,2024-01-06 19:09:00,Çift,Ekonomik,26-35,Nakit,Kış,3,3665.35,7,3.4,False,False,False,1,353.53
RZV00262,2024-01-06 19:42:00,Arkadaş Grubu,Royal,46-60,Nakit,Kış,4,8848.12,17,4.4,True,True,True,0,2057.91
RZV00263,2024-01-06 19:56:00,Aile,Royal,36-45,Online Ödeme,Kış,3,7846.33,10,4.5,True,True,True,1,1454.33
RZV00264,2024-01-06 20:28:00,Çift,Royal,18-25,Kredi Kartı,Kış,3,7711.82,10,4.3,True,False,False,0,1587.8
RZV00265,2024-01-06 21:02:00,Arkadaş Grubu,Royal,36-45,Kredi Kartı,Kış,4,9777.06,11,4.3,True,True,False,2,1327.94
RZV00266,2024-01-06 21:06:00,Arkadaş Grubu,Royal,18-25,Kredi Kartı,Kış,3,7699.12,5,4.5,True,False,False,2,1533.12
RZV00267,2024-01-06 21:53:00,Aile,Royal,18-25,Kredi Kartı,Kış,4,10349.12,15,4.3,True,False,True,0,1552.84
RZV00268,2024-01-06 22:01:00,Çift,Lüks,36-45,Kredi Kartı,Kış,3,9239.35,9,4.3,True,False,True,3,1615.66
RZV00269,2024-01-06 22:11:00,Çift,Royal,36-45,Havale,Kış,2,4777.78,5,4.3,True,True,True,3,1336.53
RZV00270,2024-01-06 22:14:00,Çift,Standart,60+,Kredi Kartı,Kış,2,3659.76,8,4.0,False,False,True,1,886.89
RZV00271,2024-01-06 22:16:00,Çift,Lüks,46-60,Havale,Kış,4,12061.36,18,4.8,True,True,False,1,1554.87
RZV00272,2024-01-06 22:35:00,Aile,Standart,36-45,Nakit,Kış,5,7865.56,12,3.9,True,False,False,0,1241.22
RZV00273,2024-01-06 22:39:00,Arkadaş Grubu,Ekonomik,36-45,Nakit,Kış,4,4964.19,14,3.8,True,False,False,4,339.56
RZV00274,2024-01-06 22:55:00,Tek Kişi,Lüks,26-35,Kredi Kartı,Kış,2,5885.65,14,4.5,True,False,True,0,2008.7
RZV00275,2024-01-06 22:57:00,Çift,Standart,36-45,Online Ödeme,Kış,3,5544.08,11,3.4,True,True,False,0,1199.24
RZV00276,2024-01-07 10:01:00,Arkadaş Grubu,Standart,60+,Online Ödeme,Kış,3,5262.37,10,3.8,False,True,False,2,739.85
RZV00277,2024-01-07 10:02:00,Arkadaş Grubu,Lüks,36-45,Online Ödeme,Kış,3,9594.87,13,3.8,True,True,False,1,1461.69
RZV00278,2024-01-07 10:18:00,Aile,Royal,36-45,Online Ödeme,Kış,4,10010.45,10,4.3,True,True,False,0,2068.96
RZV00279,2024-01-07 11:11:00,Çift,Lüks,26-35,Kredi Kartı,Kış,3,8585.6,14,4.2,True,True,False,3,1366.31
RZV00280,2024-01-07 11:43:00,Aile,Ekonomik,60+,Havale,Kış,5,6653.85,10,3.0,False,False,False,1,387.02
RZV00281,2024-01-07 11:55:00,Arkadaş Grubu,Standart,60+,Kredi Kartı,Kış,4,6385.61,8,3.4,True,False,False,4,938.49
RZV00282,2024-01-07 12:12:00,Aile,Royal,36-45,Online Ödeme,Kış,4,9345.11,10,4.3,True,False,False,2,1580.09
RZV00283,2024-01-07 12:39:00,Arkadaş Grubu,Lüks,46-60,Havale,Kış,2,6314.25,7,4.2,False,True,True,0,1471.57
RZV00284,2024-01-07 12:48:00,Arkadaş Grubu,Royal,26-35,Online Ödeme,Kış,2,4866.56,14,4.0,True,True,True,1,1342.22
RZV00285,2024-01-07 12:55:00,Aile,Standart,46-60,Kredi Kartı,Kış,4,7242.56,10,3.9,True,False,True,6,865.29
RZV00286,2024-01-07 13:18:00,Arkadaş Grubu,Standart,46-60,Kredi Kartı,Kış,2,3233.2,13,3.5,True,False,False,3,808.71
RZV00287,2024-01-07 13:31:00,Çift,Lüks,26-35,Kredi Kartı,Kış,2,6247.2,17,4.6,True,True,False,0,1604.64
RZV00288,2024-01-07 13:53:00,Arkadaş Grubu,Standart,46-60,Nakit,Kış,3,4796.37,9,4.1,False,False,True,3,676.07
RZV00289,2024-01-07 13:56:00,Aile,Standart,46-60,Online Ödeme,Kış,3,5146.21,10,3.7,True,False,False,1,1042.77
RZV00290,2024-01-07 14:23:00,Çift,Royal,36-45,Kredi Kartı,Kış,3,7045.09,57,3.9,True,True,True,6,2027.43
RZV00291,2024-01-07 14:45:00,Çift,Lüks,36-45,Kredi Kartı,Kış,2,6017.21,45,4.7,True,False,False,0,1626.94
RZV00292,2024-01-07 15:15:00,Arkadaş Grubu,Lüks,46-60,Kredi Kartı,Kış,2,5516.28,13,4.6,True,True,True,0,1421.47
RZV00293,2024-01-07 15:19:00,Çift,Standart,36-45,Kredi Kartı,Kış,4,6611.27,23,3.9,False,False,False,0,768.21
RZV00294,2024-01-07 15:23:00,Çift,Standart,26-35,Nakit,Kış,2,3513.49,26,4.5,True,False,False,1,493.07
RZV00295,2024-01-07 15:25:00,Arkadaş Grubu,Royal,18-25,Online Ödeme,Kış,2,4815.72,29,4.2,True,True,True,1,1708.06
RZV00296,2024-01-07 15:54:00,Çift,Standart,26-35,Nakit,Kış,3,5149.95,22,3.8,False,True,True,3,832.31
RZV00297,2024-01-07 16:05:00,Çift,Royal,18-25,Online Ödeme,Kış,3,7155.47,11,4.5,True,True,True,2,1875.26
RZV00298,2024-01-07 16:08:00,Çift,Royal,26-35,Online Ödeme,Kış,2,5182.58,30,4.1,True,False,True,0,980.81
RZV00299,2024-01-07 16:34:00,Çift,Ekonomik,36-45,Havale,Kış,3,4157.45,33,2.9,True,False,True,1,473.56
RZV00300,2024-01-07 17:00:00,Çift,Lüks,26-35,Havale,Kış,2,5783.57,28,3.7,True,False,False,2,1151.31
RZV00301,2024-01-07 17:01:00,Çift,Royal,26-35,Kredi Kartı,Kış,2,4619.0,20,4.8,True,False,True,2,873.16
RZV00302,2024-01-07 17:16:00,Çift,Standart,46-60,Online Ödeme,Kış,3,5156.0,23,3.6,False,True,False,3,840.93
RZV00303,2024-01-07 17:57:00,Çift,Royal,26-35,Kredi Kartı,Kış,3,6562.53,21,4.1,True,True,True,1,1630.97
RZV00304,2024-01-07 18:23:00,Çift,Royal,60+,Nakit,Kış,3,6858.69,14,3.7,True,True,False,5,1342.39
RZV00305,2024-01-07 18:27:00,Aile,Royal,26-35,Kredi Kartı,Kış,5,11259.46,8,4.4,True,True,True,0,1891.46
RZV00306,2024-01-07 18:34:00,Aile,Lüks,46-60,Kredi Kartı,Kış,7,19672.92,6,4.9,False,False,True,0,2715.78
RZV00307,2024-01-07 19:05:00,Çift,Lüks,36-45,Kredi Kartı,Kış,3,9172.23,8,5.0,True,False,False,6,1619.89
RZV00308,2024-01-07 19:33:00,Arkadaş Grubu,Standart,26-35,Kredi Kartı,Kış,2,3321.36,6,4.2,True,True,False,2,782.47
RZV00309,2024-01-07 19:59:00,Aile,Standart,26-35,Nakit,Kış,5,7940.98,9,3.8,True,False,True,1,1479.0
RZV00310,2024-01-07 20:09:00,Çift,Ekonomik,26-35,Kredi Kartı,Kış,2,2747.66,6,4.0,True,True,True,2,330.39
RZV00311,2024-01-07 20:20:00,Çift,Ekonomik,18-25,Nakit,Kış,2,2740.82,12,3.4,True,False,False,0,268.98
RZV00312,2024-01-07 20:32:00,Aile,Royal,26-35,Online Ödeme,Kış,3,7657.6,8,4.4,True,True,True,1,1304.6
RZV00313,2024-01-07 20:50:00,Tek Kişi,Standart,46-60,Online Ödeme,Kış,1,1662.85,11,3.8,False,False,False,6,411.11
RZV00314,2024-01-07 21:17:00,Çift,Ekonomik,18-25,Online Ödeme,Kış,4,4648.12,6,3.6,False,False,True,1,467.2
RZV00315,2024-01-07 21:20:00,Çift,Royal,18-25,Nakit,Kış,4,8771.24,19,4.0,True,True,False,0,1198.49
RZV00316,2024-01-07 21:35:00,Çift,Lüks,36-45,Kredi Kartı,Kış,3,8525.25,9,3.7,True,False,False,2,1309.74
RZV00317,2024-01-07 22:08:00,Çift,Royal,26-35,Kredi Kartı,Kış,2,4493.41,9,4.7,False,True,False,1,974.91
RZV00318,2024-01-07 22:08:00,Çift,Standart,36-45,Nakit,Kış,2,3654.31,9,3.3,True,False,False,0,758.12
RZV00319,2024-01-07 22:31:00,Çift,Royal,46-60,Nakit,Kış,2,5223.01,8,4.5,True,True,False,0,1219.87
RZV00320,2024-01-07 22:43:00,Aile,Ekonomik,46-60,Kredi Kartı,Kış,3,4067.26,13,4.4,True,False,False,4,348.99
RZV00321,2024-01-07 22:51:00,Aile,Standart,46-60,Havale,Kış,4,7112.59,10,3.6,False,False,True,1,1107.05
RZV00322,2024-01-07 22:54:00,Çift,Standart,18-25,Kredi Kartı,Kış,3,5190.4,11,4.0,True,False,True,1,1103.12
RZV00323,2024-01-08 10:01:00,Aile,Royal,36-45,Online Ödeme,Kış,4,10033.91,7,4.2,True,True,False,0,1673.89
RZV00324,2024-01-08 10:07:00,Çift,Standart,36-45,Kredi Kartı,Kış,2,3703.98,7,3.8,True,True,False,1,924.74
RZV00325,2024-01-08 10:42:00,Aile,Lüks,26-35,Kredi Kartı,Kış,7,21247.1,11,4.6,False,False,False,1,1872.39
RZV00326,2024-01-08 10:44:00,Aile,Royal,26-35,Nakit,Kış,5,11077.98,6,4.7,True,True,True,1,2307.29
RZV00327,2024-01-08 10:47:00,Çift,Standart,26-35,Kredi Kartı,Kış,3,4757.14,6,3.6,True,False,True,0,1097.49
RZV00328,2024-01-08 11:26:00,Aile,Standart,36-45,Kredi Kartı,Kış,4,6914.05,12,4.3,True,True,False,0,999.31
RZV00329,2024-01-08 11:31:00,Arkadaş Grubu,Standart,18-25,Kredi Kartı,Kış,3,4930.14,6,3.8,True,True,False,1,918.62
RZV00330,2024-01-08 12:20:00,Çift,Ekonomik,26-35,Kredi Kartı,Kış,2,2759.23,14,3.3,True,False,True,1,401.24
RZV00331,2024-01-08 12:23:00,Arkadaş Grubu,Standart,46-60,Kredi Kartı,Kış,2,3475.92,6,3.1,True,False,False,0,495.3
RZV00332,2024-01-08 12:28:00,Çift,Lüks,18-25,Online Ödeme,Kış,3,9240.04,7,4.6,True,False,True,3,1807.59
RZV00333,2024-01-08 12:43:00,Aile,Royal,26-35,Kredi Kartı,Kış,3,6434.31,8,4.0,True,True,True,0,1440.94
RZV00334,2024-01-08 12:59:00,Çift,Lüks,36-45,Kredi Kartı,Kış,2,5948.63,6,4.4,True,True,False,1,1558.81
RZV00335,2024-01-08 13:03:00,Arkadaş Grubu,Ekonomik,60+,Kredi Kartı,Kış,2,2514.89,21,3.6,True,False,False,2,426.5
RZV00336,2024-01-08 13:14:00,Çift,Standart,36-45,Kredi Kartı,Kış,2,3539.99,13,3.6,False,False,False,0,708.39
RZV00337,2024-01-08 13:19:00,Çift,Royal,26-35,Kredi Kartı,Kış,4,9296.54,9,4.2,False,True,False,2,1102.51
RZV00338,2024-01-08 13:19:00,Arkadaş Grubu,Standart,26-35,Kredi Kartı,Kış,3,5586.11,7,3.8,True,False,False,2,949.95
RZV00339,2024-01-08 13:28:00,Arkadaş Grubu,Lüks,26-35,Online Ödeme,Kış,3,9228.81,13,4.9,True,True,True,0,2118.43
RZV00340,2024-01-08 13:35:00,Çift,Royal,36-45,Kredi Kartı,Kış,2,4912.24,8,4.3,True,False,True,0,954.84
RZV00341,2024-01-08 13:38:00,Arkadaş Grubu,Lüks,46-60,Nakit,Kış,3,9673.52,6,4.6,True,True,True,2,2723.31
RZV00342,2024-01-08 13:46:00,Arkadaş Grubu,Royal,18-25,Kredi Kartı,Kış,3,7847.15,7,4.1,True,False,True,0,1930.32
RZV00343,2024-01-08 14:20:00,Çift,Royal,46-60,Online Ödeme,Kış,2,4472.33,15,4.2,True,False,False,5,782.32
RZV00344,2024-01-08 14:44:00,Çift,Lüks,26-35,Nakit,Kış,2,6319.53,17,4.9,True,True,False,0,1216.9
RZV00345,2024-01-08 14:48:00,Arkadaş Grubu,Royal,26-35,Online Ödeme,Kış,2,4438.53,21,4.4,True,True,False,0,828.52
RZV00346,2024-01-08 14:49:00,Çift,Royal,26-35,Nakit,Kış,3,7078.66,22,4.6,True,True,True,0,1724.81
RZV00347,2024-01-08 14:51:00,Tek Kişi,Royal,26-35,Kredi Kartı,Kış,1,2189.69,33,4.3,False,False,True,2,586.77
RZV00348,2024-01-08 14:51:00,Aile,Standart,26-35,Kredi Kartı,Kış,3,5225.84,33,3.6,True,True,False,0,1094.93
RZV00349,2024-01-08 14:56:00,Arkadaş Grubu,Royal,18-25,Online Ödeme,Kış,2,4730.03,24,4.7,True,False,False,2,849.36
RZV00350,2024-01-08 15:31:00,Aile,Standart,26-35,Nakit,Kış,4,6975.03,26,3.6,True,False,True,0,1146.41
RZV00351,2024-01-08 15:43:00,Çift,Royal,46-60,Kredi Kartı,Kış,3,7394.13,20,4.4,True,True,True,0,1785.22
RZV00352,2024-01-08 15:55:00,Arkadaş Grubu,Royal,46-60,Online Ödeme,Kış,4,9747.4,10,4.7,True,True,False,2,1347.69
RZV00353,2024-01-08 15:57:00,Aile,Standart,18-25,Kredi Kartı,Kış,4,6519.88,23,3.5,True,True,False,1,1189.74
RZV00354,2024-01-08 16:10:00,Çift,Royal,36-45,Online Ödeme,Kış,2,5080.79,26,4.3,True,False,False,3,1057.99
RZV00355,2024-01-08 16:25:00,Aile,Lüks,36-45,Havale,Kış,3,9017.26,24,4.3,False,True,True,7,1952.49
RZV00356,2024-01-08 16:42:00,Çift,Lüks,26-35,Nakit,Kış,3,8906.88,46,4.7,True,True,False,8,2392.12
RZV00357,2024-01-08 16:47:00,Aile,Standart,46-60,Havale,Kış,3,5596.81,25,4.0,True,True,False,1,766.87
RZV00358,2024-01-08 17:09:00,Çift,Standart,26-35,Kredi Kartı,Kış,3,4879.18,15,4.1,True,False,True,0,1068.6
RZV00359,2024-01-08 17:10:00,Çift,Standart,26-35,Kredi Kartı,Kış,4,6838.12,36,3.3,True,True,False,4,1135.2
RZV00360,2024-01-08 17:40:00,Çift,Standart,36-45,Nakit,Kış,3,5285.97,32,3.4,True,False,False,0,976.97
RZV00361,2024-01-08 18:16:00,Arkadaş Grubu,Royal,26-35,Kredi Kartı,Kış,2,4403.22,11,3.5,True,True,True,0,1501.53
RZV00362,2024-01-08 18:23:00,Aile,Royal,26-35,Online Ödeme,Kış,4,9242.47,9,3.8,True,False,False,0,1238.58
RZV00363,2024-01-08 18:31:00,Aile,Standart,26-35,Kredi Kartı,Kış,4,7210.3,12,4.0,True,False,False,0,1181.86
RZV00364,2024-01-08 18:58:00,Çift,Standart,26-35,Kredi Kartı,Kış,3,4831.49,9,3.9,True,False,False,1,949.28
RZV00365,2024-01-08 19:34:00,Aile,Standart,60+,Kredi Kartı,Kış,7,11884.03,5,3.4,True,False,False,1,1401.49
RZV00366,2024-01-08 19:44:00,Aile,Lüks,36-45,Nakit,Kış,4,12210.9,6,4.5,True,True,True,1,2588.64
RZV00367,2024-01-08 19:48:00,Aile,Lüks,26-35,Nakit,Kış,7,21537.89,9,4.5,True,True,True,1,2419.53
RZV00368,2024-01-08 19:57:00,Çift,Ekonomik,60+,Kredi Kartı,Kış,4,5332.88,6,4.1,True,False,False,2,492.3
RZV00369,2024-01-08 20:21:00,Aile,Royal,36-45,Online Ödeme,Kış,3,7662.62,12,4.6,True,False,False,0,973.37
RZV00370,2024-01-08 20:35:00,Çift,Royal,26-35,Kredi Kartı,Kış,2,4658.0,6,4.6,True,True,True,2,1153.4
RZV00371,2024-01-08 20:37:00,Çift,Standart,26-35,Kredi Kartı,Kış,2,3540.51,7,3.7,False,True,False,4,826.26
RZV00372,2024-01-08 20:58:00,Aile,Standart,60+,Kredi Kartı,Kış,3,5336.82,7,3.6,True,True,True,1,1231.76
RZV00373,2024-01-08 21:02:00,Aile,Lüks,36-45,Kredi Kartı,Kış,3,8568.49,11,4.7,True,True,True,0,2377.24
RZV00374,2024-01-08 21:15:00,Aile,Royal,36-45,Kredi Kartı,Kış,4,10411.37,15,3.9,True,True,False,1,1537.31
RZV00375,2024-01-08 21:48:00,Arkadaş Grubu,Ekonomik,36-45,Kredi Kartı,Kış,2,2736.26,6,3.4,True,False,True,1,414.87
RZV00376,2024-01-08 22:10:00,Aile,Ekonomik,18-25,Havale,Kış,4,4885.66,16,3.7,False,False,False,1,286.34
RZV00377,2024-01-09 10:09:00,Arkadaş Grubu,Lüks,26-35,Online Ödeme,Kış,4,12316.66,17,4.6,False,True,True,1,2381.98
RZV00378,2024-01-09 10:29:00,Çift,Lüks,26-35,Kredi Kartı,Kış,2,6209.18,11,4.0,True,True,False,0,1437.84
RZV00379,2024-01-09 10:37:00,Çift,Ekonomik,46-60,Kredi Kartı,Kış,4,5030.11,8,3.6,True,True,True,3,783.57
RZV00380,2024-01-09 10:58:00,Çift,Lüks,46-60,Kredi Kartı,Kış,2,6382.85,8,4.2,True,True,False,7,1548.66
RZV00381,2024-01-09 11:24:00,Çift,Ekonomik,36-45,Kredi Kartı,Kış,2,2647.02,7,3.3,True,False,False,1,428.97
RZV00382,2024-01-09 11:27:00,Çift,Lüks,26-35,Nakit,Kış,3,9207.31,7,4.2,True,False,True,2,1736.93
RZV00383,2024-01-09 11:29:00,Aile,Standart,18-25,Kredi Kartı,Kış,4,6420.34,7,3.6,True,True,False,4,1067.94
RZV00384,2024-01-09 11:33:00,Arkadaş Grubu,Royal,26-35,Online Ödeme,Kış,4,9344.53,12,3.8,True,True,True,2,2293.22
RZV00385,2024-01-09 11:40:00,Arkadaş Grubu,Lüks,36-45,Kredi Kartı,Kış,3,8807.05,8,4.6,True,True,True,4,2438.33
RZV00386,2024-01-09 12:22:00,Aile,Lüks,26-35,Nakit,Kış,5,15570.14,11,4.0,True,True,True,4,2915.98
RZV00387,2024-01-09 12:24:00,Aile,Royal,18-25,Nakit,Kış,3,7309.07,6,4.3,False,True,True,3,1688.67
RZV00388,2024-01-09 12:26:00,Çift,Standart,36-45,Nakit,Kış,2,3118.39,5,4.0,True,False,False,0,664.81
RZV00389,2024-01-09 12:34:00,Çift,Standart,36-45,Online Ödeme,Kış,3,4903.85,8,3.9,True,False,False,1,840.74
RZV00390,2024-01-09 13:07:00,Çift,Lüks,36-45,Online Ödeme,Kış,4,11835.85,5,4.6,True,True,True,3,2309.51
RZV00391,2024-01-09 13:10:00,Arkadaş Grubu,Standart,36-45,Nakit,Kış,4,7121.96,6,3.4,False,True,True,1,1389.05
RZV00392,2024-01-09 13:20:00,Aile,Standart,18-25,Kredi Kartı,Kış,4,7131.25,18,4.1,True,False,False,0,853.47
